date,location_id,temperature,humidity,wind_speed,rainfall
2024-05-01,4,22.5,59,21.3,0.0
2024-05-01,5,16.5,42,20.2,0.0
2024-05-01,6,24.2,65,20.8,0.0
2024-05-01,7,14.6,77,19.2,0.0
2024-05-01,8,19.4,77,6.5,0.0
2024-05-01,9,13.8,89,15.2,0.0
2024-05-01,10,28.7,41,19.9,0.0
2024-05-02,1,12.1,89,3.1,7.4
2024-05-02,2,19.5,81,21.5,13.4
2024-05-02,3,21.2,82,16.1,0.0
2024-05-02,4,20.1,49,19.1,19.3
2024-05-02,5,17.1,79,3.7,0.0
2024-05-02,6,17.4,64,17.3,12.4
2024-05-02,7,18.2,79,13.7,6.1
2024-05-02,8,17.3,42,11.3,13.5
2024-05-02,9,22.8,86,5.7,0.0
2024-05-02,10,29.1,67,18.5,0.0
2024-05-03,1,15.2,88,3.1,0.0
2024-05-03,2,11.2,49,15.6,0.0
2024-05-03,3,17.6,78,11.3,0.0
2024-05-03,4,30.9,67,24.8,0.0
2024-05-03,5,14.0,51,8.5,0.0
2024-05-03,6,26.2,52,7.5,0.0
2024-05-03,7,26.4,50,15.7,0.0
2024-05-03,8,15.2,68,5.0,0.0
2024-05-03,9,20.8,68,14.6,0.0
2024-05-03,10,26.1,89,3.1,0.0
2024-05-04,1,16.1,49,21.4,0.0
2024-05-04,2,17.0,62,7.2,16.5
2024-05-04,3,15.1,41,20.2,13.7
2024-05-04,4,12.9,70,23.8,13.0
2024-05-04,5,14.8,84,20.0,5.6
2024-05-04,6,11.9,59,7.5,0.0
2024-05-04,7,18.2,45,19.4,0.0
2024-05-04,8,14.2,48,14.2,0.0
2024-05-04,9,19.2,58,15.5,19.0
2024-05-04,10,10.2,89,18.7,0.0
2024-05-05,1,19.7,80,14.7,0.0
2024-05-05,2,22.2,59,7.9,0.0
2024-05-05,3,8.0,59,13.8,5.6
2024-05-05,4,19.9,73,8.8,0.0
2024-05-05,5,24.1,86,23.3,0.0
2024-05-05,6,12.0,55,6.0,0.0
2024-05-05,7,26.4,53,21.2,0.0
2024-05-05,8,20.1,87,22.8,9.3
2024-05-05,9,14.5,40,12.8,0.0
2024-05-05,10,17.7,48,14.3,0.0
2024-05-06,1,20.8,75,2.2,0.0
2024-05-06,2,18.4,55,6.2,0.0
2024-05-06,3,20.7,65,13.6,0.0
2024-05-06,4,13.4,63,18.0,0.0
2024-05-06,5,18.8,67,4.8,8.2
2024-05-06,6,10.9,67,22.7,0.0
2024-05-06,7,17.4,83,7.7,0.0
2024-05-06,8,13.5,90,7.8,13.9
2024-05-06,9,14.3,56,12.5,0.0
2024-05-06,10,24.2,48,19.9,0.0
2024-05-07,1,23.5,60,13.2,0.0
2024-05-07,2,21.0,79,24.1,0.0
2024-05-07,3,12.5,63,18.4,0.0
2024-05-07,4,16.4,73,20.1,0.0
2024-05-07,5,24.1,86,20.1,0.0
2024-05-07,6,18.7,66,20.7,9.2
2024-05-07,7,29.6,85,21.1,0.0
2024-05-07,8,20.0,74,11.7,0.0
2024-05-07,9,19.0,65,17.2,0.0
2024-05-07,10,16.5,78,13.8,0.0
2024-05-08,1,18.7,72,18.9,0.0
2024-05-08,2,17.2,40,4.4,8.4
2024-05-08,3,21.5,73,12.8,0.0
2024-05-08,4,22.8,41,16.4,0.0
2024-05-08,5,14.1,47,4.8,0.0
2024-05-08,6,11.3,83,2.6,11.7
2024-05-08,7,8.8,89,13.3,0.0
2024-05-08,8,20.5,49,6.8,10.6
2024-05-08,9,12.5,55,8.5,0.0
2024-05-08,10,7.2,73,10.3,0.0
2024-05-09,1,19.9,78,17.2,0.0
2024-05-09,2,30.5,81,21.4,0.0
2024-05-09,3,18.0,50,11.4,0.0
2024-05-09,4,22.2,74,17.8,0.0
2024-05-09,5,18.4,69,21.4,11.0
2024-05-09,6,17.5,62,19.8,0.0
2024-05-09,7,22.6,85,9.2,0.0
2024-05-09,8,16.5,77,8.2,0.0
2024-05-09,9,19.3,62,11.0,0.0
2024-05-09,10,19.6,81,19.0,18.0
2024-05-10,1,14.7,65,12.8,0.0
2024-05-10,2,23.0,57,11.8,0.0
2024-05-10,3,17.1,64,19.5,0.0
2024-05-10,4,14.2,86,3.7,7.6
2024-05-10,5,20.7,41,19.2,0.0
2024-05-10,6,13.5,88,11.0,0.0
2024-05-10,7,18.1,62,10.4,0.0
2024-05-10,8,18.0,74,11.4,0.0
2024-05-10,9,23.4,73,10.9,11.7
2024-05-10,10,20.4,64,9.1,0.0
2024-05-11,1,17.9,47,2.1,0.0
2024-05-11,2,22.1,86,19.4,0.0
2024-05-11,3,25.0,73,7.7,0.0
2024-05-11,4,20.8,46,18.5,0.0
2024-05-11,5,18.1,41,21.4,0.0
2024-05-11,6,11.4,84,12.2,0.0
2024-05-11,7,12.7,54,25.0,16.6
2024-05-11,8,16.5,84,9.4,16.8
2024-05-11,9,15.0,90,2.7,0.0
2024-05-11,10,17.1,48,4.7,0.0
2024-05-12,1,18.3,90,16.3,0.0
2024-05-12,2,20.6,83,8.9,0.0
2024-05-12,3,17.6,48,8.8,0.0
2024-05-12,4,20.4,75,16.2,0.0
2024-05-12,5,18.3,61,22.8,0.0
2024-05-12,6,8.1,60,6.8,11.0
2024-05-12,7,13.3,71,15.7,10.2
2024-05-12,8,17.3,85,23.9,0.0
2024-05-12,9,12.0,68,8.0,0.0
2024-05-12,10,21.0,49,7.4,0.0
2024-05-13,1,25.7,82,24.7,13.0
2024-05-13,2,24.1,79,8.6,0.0
2024-05-13,3,16.9,80,18.0,0.0
2024-05-13,4,25.5,85,20.9,16.2
2024-05-13,5,18.7,51,22.7,5.2
2024-05-13,6,16.3,45,18.3,5.5
2024-05-13,7,14.9,77,13.0,0.0
2024-05-13,8,16.5,89,13.0,0.0
2024-05-13,9,16.1,48,11.5,0.0
2024-05-13,10,18.9,78,4.8,0.0
2024-05-14,1,18.8,43,5.9,0.0
2024-05-14,2,18.0,89,21.7,0.0
2024-05-14,3,20.2,82,11.6,0.0
2024-05-14,4,24.0,43,14.3,0.0
2024-05-14,5,22.7,76,4.2,0.0
2024-05-14,6,10.6,49,12.2,12.7
2024-05-14,7,5.2,68,24.9,0.0
2024-05-14,8,22.7,88,21.2,0.0
2024-05-14,9,11.2,56,6.8,0.0
2024-05-14,10,16.9,74,8.2,0.0
2024-05-15,1,12.1,67,21.9,0.0
2024-05-15,2,9.0,56,11.7,0.0
2024-05-15,3,20.7,57,3.7,0.0
2024-05-15,4,21.8,75,21.4,0.0
2024-05-15,5,15.1,66,15.1,0.0
2024-05-15,6,5.0,44,16.2,0.0
2024-05-15,7,15.3,60,23.3,0.0
2024-05-15,8,20.0,54,19.0,0.0
2024-05-15,9,10.6,44,25.0,16.4
2024-05-15,10,18.9,51,8.5,0.0
2024-05-16,1,17.9,64,24.5,6.6
2024-05-16,2,20.9,73,6.8,0.0
2024-05-16,3,18.6,55,14.4,0.0
2024-05-16,4,13.1,67,24.2,9.3
2024-05-16,5,24.0,41,14.5,0.0
2024-05-16,6,17.2,89,10.4,0.0
2024-05-16,7,17.9,78,17.3,0.0
2024-05-16,8,13.3,69,9.7,9.5
2024-05-16,9,15.8,43,3.1,0.0
2024-05-16,10,13.6,53,23.5,0.0
2024-05-17,1,17.1,40,5.0,0.0
2024-05-17,2,26.6,73,18.8,17.7
2024-05-17,3,11.1,63,15.3,0.0
2024-05-17,4,9.9,63,12.8,0.0
2024-05-17,5,25.4,40,23.6,0.0
2024-05-17,6,17.0,46,12.2,0.0
2024-05-17,7,14.7,63,4.5,0.0
2024-05-17,8,23.2,83,4.5,0.0
2024-05-17,9,15.0,77,12.1,0.0
2024-05-17,10,27.1,84,22.5,0.0
2024-05-18,1,21.4,61,16.5,0.0
2024-05-18,2,15.6,74,19.5,0.0
2024-05-18,3,28.8,84,10.1,0.0
2024-05-18,4,15.0,87,3.2,0.0
2024-05-18,5,21.7,67,23.6,8.6
2024-05-18,6,19.5,65,17.7,0.0
2024-05-18,7,24.5,60,16.6,0.0
2024-05-18,8,25.8,80,19.2,0.0
2024-05-18,9,18.2,61,21.3,0.0
2024-05-18,10,14.2,46,14.3,0.0
2024-05-19,1,20.3,58,6.4,0.0
2024-05-19,2,14.6,64,2.5,0.0
2024-05-19,3,28.1,64,5.9,0.0
2024-05-19,4,18.7,74,15.0,0.0
2024-05-19,5,16.2,61,5.3,0.0
2024-05-19,6,18.9,71,19.1,0.0
2024-05-19,7,11.3,63,18.0,0.0
2024-05-19,8,13.1,72,8.8,0.0
2024-05-19,9,24.0,79,16.7,0.0
2024-05-19,10,14.7,56,11.5,17.9
2024-05-20,1,12.8,84,4.9,0.0
2024-05-20,2,20.7,84,3.8,0.0
2024-05-20,3,23.9,67,13.4,0.0
2024-05-20,4,21.6,89,19.8,0.0
2024-05-20,5,23.0,82,8.3,0.0
2024-05-20,6,14.2,68,19.8,15.0
2024-05-20,7,10.9,69,8.3,0.0
2024-05-20,8,25.5,75,16.1,0.0
2024-05-20,9,16.4,52,21.3,0.0
2024-05-20,10,16.7,41,11.4,15.5
2024-05-21,1,24.6,53,12.0,0.0
2024-05-21,2,20.8,68,21.5,0.0
2024-05-21,3,20.3,49,14.7,0.0
2024-05-21,4,28.8,54,19.1,0.0
2024-05-21,5,14.8,52,11.9,0.0
2024-05-21,6,22.6,77,5.6,0.0
2024-05-21,7,18.3,42,7.1,0.0
2024-05-21,8,19.3,65,16.8,0.0
2024-05-21,9,25.6,52,14.3,0.0
2024-05-21,10,20.5,67,3.3,0.0
2024-05-22,1,20.7,50,2.9,19.1
2024-05-22,2,23.4,71,2.6,9.1
2024-05-22,3,16.2,84,2.1,0.0
2024-05-22,4,13.8,75,2.8,0.0
2024-05-22,5,12.8,85,14.5,0.0
2024-05-22,6,8.2,40,16.1,0.0
2024-05-22,7,28.3,49,13.9,0.0
2024-05-22,8,12.5,57,18.4,0.0
2024-05-22,9,16.9,73,21.0,5.5
2024-05-22,10,16.6,81,21.8,14.4
2024-05-23,1,19.5,90,7.4,0.0
2024-05-23,2,22.1,49,18.1,0.0
2024-05-23,3,22.3,41,8.5,0.0
2024-05-23,4,15.1,71,15.7,0.0
2024-05-23,5,17.2,55,15.5,19.2
2024-05-23,6,19.4,81,22.0,0.0
2024-05-23,7,16.8,51,2.8,0.0
2024-05-23,8,26.0,58,12.4,0.0
2024-05-23,9,20.5,56,11.4,0.0
2024-05-23,10,21.7,43,3.4,0.0
2024-05-24,1,21.3,52,14.3,0.0
2024-05-24,2,23.9,43,10.8,0.0
2024-05-24,3,18.9,71,18.9,15.7
2024-05-24,4,11.5,73,6.9,9.8
2024-05-24,5,20.0,42,11.3,0.0
2024-05-24,6,14.7,75,8.4,0.0
2024-05-24,7,15.4,79,3.6,0.0
2024-05-24,8,20.9,40,22.6,17.7
2024-05-24,9,24.2,42,2.3,0.0
2024-05-24,10,18.1,86,13.4,0.0
2024-05-25,1,19.5,81,9.0,0.0
2024-05-25,2,26.5,48,23.6,0.0
2024-05-25,3,19.2,76,21.5,0.0
2024-05-25,4,31.0,65,11.8,14.1
2024-05-25,5,20.8,87,14.3,0.0
2024-05-25,6,9.2,41,17.6,0.0
2024-05-25,7,21.8,74,22.4,0.0
2024-05-25,8,19.9,64,2.9,0.0
2024-05-25,9,24.4,79,9.5,0.0
2024-05-25,10,21.4,79,21.2,6.3
2024-05-26,1,17.3,86,7.3,9.7
2024-05-26,2,11.9,46,9.7,0.0
2024-05-26,3,17.0,79,14.4,0.0
2024-05-26,4,13.7,45,5.8,0.0
2024-05-26,5,15.1,67,6.3,0.0
2024-05-26,6,20.9,65,13.1,0.0
2024-05-26,7,26.3,70,10.6,0.0
2024-05-26,8,20.0,73,21.4,0.0
2024-05-26,9,12.0,76,19.3,0.0
2024-05-26,10,20.2,73,23.1,0.0
2024-05-27,1,24.0,67,8.5,0.0
2024-05-27,2,15.0,74,6.2,0.0
2024-05-27,3,17.3,77,11.8,10.5
2024-05-27,4,18.1,60,19.6,0.0
2024-05-27,5,14.1,50,17.9,0.0
2024-05-27,6,21.2,43,18.9,0.0
2024-05-27,7,17.4,63,7.0,0.0
2024-05-27,8,20.1,45,22.4,0.0
2024-05-27,9,13.6,69,14.3,0.0
2024-05-27,10,15.8,40,9.2,0.0
2024-05-28,1,21.6,47,15.8,15.5
2024-05-28,2,16.1,73,15.3,5.3
2024-05-28,3,26.6,87,24.0,0.0
2024-05-28,4,16.0,52,10.4,5.8
2024-05-28,5,19.1,56,19.9,0.0
2024-05-28,6,22.7,73,25.0,0.0
2024-05-28,7,10.9,66,23.6,5.1
2024-05-28,8,9.2,80,15.2,0.0
2024-05-28,9,10.4,42,21.5,0.0
2024-05-28,10,24.3,41,18.2,0.0
2024-05-29,1,15.2,82,13.8,0.0
2024-05-29,2,30.8,80,10.0,9.7
2024-05-29,3,15.2,56,8.1,0.0
2024-05-29,4,18.9,87,16.8,7.9
2024-05-29,5,25.7,66,18.2,0.0
2024-05-29,6,28.0,77,18.9,0.0
2024-05-29,7,28.3,81,13.6,0.0
2024-05-29,8,24.0,62,15.5,0.0
2024-05-29,9,23.1,47,5.7,0.0
2024-05-29,10,21.0,80,12.0,0.0
2024-05-30,1,21.9,82,21.5,0.0
2024-05-30,2,15.2,82,6.9,0.0
2024-05-30,3,13.9,56,19.2,10.8
2024-05-30,4,18.0,51,18.0,0.0
2024-05-30,5,17.1,75,7.0,0.0
2024-05-30,6,15.7,47,15.7,0.0
2024-05-30,7,21.5,72,22.6,18.6
2024-05-30,8,22.8,44,23.5,0.0
2024-05-30,9,18.4,72,15.2,18.1
2024-05-30,10,25.4,89,23.6,0.0
2024-05-31,1,12.3,55,19.6,0.0
2024-05-31,2,17.0,51,18.7,14.8
2024-05-31,3,14.4,84,18.4,0.0
2024-05-31,4,8.7,80,12.7,0.0
2024-05-31,5,17.6,84,11.3,0.0
2024-05-31,6,17.4,64,24.2,0.0
2024-05-31,7,25.6,49,16.7,0.0
2024-05-31,8,21.2,73,10.5,9.1
2024-05-31,9,12.9,79,19.7,8.2
2024-05-31,10,27.3,50,23.8,0.0
2024-06-01,1,31.1,74,8.8,0.0
2024-06-01,2,27.9,88,16.9,0.0
2024-06-01,3,23.9,68,19.3,0.0
2024-06-01,4,20.2,68,24.6,0.0
2024-06-01,5,23.1,78,6.3,0.0
2024-06-01,6,30.4,43,5.1,16.1
2024-06-01,7,34.4,84,5.2,0.0
2024-06-01,8,32.7,86,3.0,0.0
2024-06-01,9,22.6,66,4.9,0.0
2024-06-01,10,19.4,67,11.4,0.0
2024-06-02,1,25.7,70,12.4,0.0
2024-06-02,2,16.2,42,6.1,16.5
2024-06-02,3,26.6,88,5.4,5.8
2024-06-02,4,24.3,79,22.8,0.0
2024-06-02,5,22.7,85,16.2,0.0
2024-06-02,6,17.0,90,6.5,0.0
2024-06-02,7,27.6,65,8.0,0.0
2024-06-02,8,22.3,42,11.4,0.0
2024-06-02,9,19.2,64,22.7,0.0
2024-06-02,10,10.6,80,5.9,0.0
2024-06-03,1,24.9,78,17.3,0.0
2024-06-03,2,33.9,59,11.5,0.0
2024-06-03,3,33.3,82,19.3,0.0
2024-06-03,4,22.7,82,5.5,19.4
2024-06-03,5,22.0,63,8.3,0.0
2024-06-03,6,27.3,62,20.1,0.0
2024-06-03,7,20.0,48,10.8,0.0
2024-06-03,8,26.5,76,5.1,0.0
2024-06-03,9,28.8,47,12.3,0.0
2024-06-03,10,31.1,68,20.1,0.0
2024-06-04,1,24.5,43,22.9,18.3
2024-06-04,2,24.0,56,13.3,0.0
2024-06-04,3,20.6,48,15.5,0.0
2024-06-04,4,20.9,85,10.0,0.0
2024-06-04,5,23.9,46,5.8,0.0
2024-06-04,6,26.8,55,14.0,0.0
2024-06-04,7,29.6,90,3.9,0.0
2024-06-04,8,21.0,90,23.5,0.0
2024-06-04,9,32.5,49,13.3,0.0
2024-06-04,10,23.6,46,7.8,0.0
2024-06-05,1,24.9,41,17.1,0.0
2024-06-05,2,21.3,80,17.5,0.0
2024-06-05,3,12.9,42,13.3,0.0
2024-06-05,4,29.4,75,22.8,0.0
2024-06-05,5,28.7,54,2.6,6.1
2024-06-05,6,23.6,81,13.4,0.0
2024-06-05,7,25.3,58,15.4,0.0
2024-06-05,8,27.6,43,13.2,0.0
2024-06-05,9,17.2,87,6.8,0.0
2024-06-05,10,22.4,49,23.3,0.0
2024-06-06,1,29.0,68,4.6,0.0
2024-06-06,2,18.7,65,10.3,0.0
2024-06-06,3,26.5,47,6.0,0.0
2024-06-06,4,18.2,45,4.5,0.0
2024-06-06,5,27.3,88,6.0,18.0
2024-06-06,6,24.8,53,5.5,0.0
2024-06-06,7,16.9,63,19.1,0.0
2024-06-06,8,30.8,79,7.5,0.0
2024-06-06,9,21.3,87,12.9,0.0
2024-06-06,10,20.9,60,25.0,0.0
2024-06-07,1,26.0,72,16.9,0.0
2024-06-07,2,30.7,73,22.3,0.0
2024-06-07,3,19.9,45,22.5,0.0
2024-06-07,4,25.3,54,15.9,0.0
2024-06-07,5,27.1,57,23.4,0.0
2024-06-07,6,28.5,74,5.6,0.0
2024-06-07,7,25.9,63,21.9,0.0
2024-06-07,8,23.2,49,3.3,0.0
2024-06-07,9,20.9,71,22.0,16.6
2024-06-07,10,25.4,57,3.0,11.4
2024-06-08,1,19.6,74,5.7,18.1
2024-06-08,2,10.4,88,17.5,0.0
2024-06-08,3,27.2,56,4.0,0.0
2024-06-08,4,29.5,67,5.4,0.0
2024-06-08,5,13.2,72,18.7,13.9
2024-06-08,6,20.0,56,20.7,16.5
2024-06-08,7,28.1,58,4.5,0.0
2024-06-08,8,35.3,71,12.6,0.0
2024-06-08,9,25.1,50,19.2,0.0
2024-06-08,10,21.4,76,5.9,11.2
2024-06-09,1,24.1,73,18.8,10.5
2024-06-09,2,31.9,72,3.9,20.0
2024-06-09,3,21.8,65,13.7,0.0
2024-06-09,4,21.0,53,13.3,0.0
2024-06-09,5,22.6,47,6.2,0.0
2024-06-09,6,20.2,76,22.6,9.3
2024-06-09,7,25.6,43,2.4,15.2
2024-06-09,8,33.1,72,21.1,0.0
2024-06-09,9,26.6,46,11.2,18.8
2024-06-09,10,23.7,88,7.1,0.0
2024-06-10,1,23.5,53,23.6,11.8
2024-06-10,2,17.2,78,13.9,0.0
2024-06-10,3,29.4,86,5.0,0.0
2024-06-10,4,24.6,66,11.4,0.0
2024-06-10,5,24.1,74,5.2,0.0
2024-06-10,6,41.0,52,5.8,0.0
2024-06-10,7,26.5,45,2.1,8.3
2024-06-10,8,21.2,88,12.2,10.4
2024-06-10,9,22.9,52,23.6,0.0
2024-06-10,10,30.7,47,20.9,0.0
2024-06-11,1,25.6,81,3.8,0.0
2024-06-11,2,17.8,55,14.9,0.0
2024-06-11,3,29.6,57,21.9,15.9
2024-06-11,4,21.7,56,4.8,5.7
2024-06-11,5,34.4,61,18.6,0.0
2024-06-11,6,30.4,89,20.9,0.0
2024-06-11,7,22.8,42,7.2,0.0
2024-06-11,8,31.4,77,11.9,0.0
2024-06-11,9,25.3,89,10.6,0.0
2024-06-11,10,29.3,80,9.8,0.0
2024-06-12,1,27.4,58,3.7,0.0
2024-06-12,2,20.8,53,4.6,16.3
2024-06-12,3,21.8,51,9.1,0.0
2024-06-12,4,30.1,46,7.6,0.0
2024-06-12,5,23.3,87,4.8,0.0
2024-06-12,6,23.0,85,14.9,0.0
2024-06-12,7,20.2,53,4.9,0.0
2024-06-12,8,27.1,40,16.1,0.0
2024-06-12,9,35.3,65,8.4,0.0
2024-06-12,10,19.7,78,11.8,0.0
2024-06-13,1,25.1,66,7.7,0.0
2024-06-13,2,32.1,70,18.6,0.0
2024-06-13,3,24.6,89,14.6,0.0
2024-06-13,4,27.3,73,16.3,0.0
2024-06-13,5,19.7,87,7.7,0.0
2024-06-13,6,27.1,75,7.3,0.0
2024-06-13,7,24.1,65,17.1,0.0
2024-06-13,8,29.9,84,18.7,0.0
2024-06-13,9,30.9,45,13.7,0.0
2024-06-13,10,37.9,62,23.4,14.6
2024-06-14,1,27.9,41,19.5,0.0
2024-06-14,2,26.6,68,16.5,0.0
2024-06-14,3,26.0,44,8.9,5.3
2024-06-14,4,23.2,68,8.8,19.4
2024-06-14,5,26.7,58,19.3,0.0
2024-06-14,6,23.5,81,19.7,0.0
2024-06-14,7,25.8,75,20.5,0.0
2024-06-14,8,31.6,61,19.3,0.0
2024-06-14,9,20.0,81,3.4,0.0
2024-06-14,10,30.7,78,16.3,0.0
2024-06-15,1,31.6,84,22.1,0.0
2024-06-15,2,24.4,53,9.4,0.0
2024-06-15,3,14.4,75,6.5,0.0
2024-06-15,4,22.0,74,21.7,0.0
2024-06-15,5,31.5,81,10.8,0.0
2024-06-15,6,24.9,60,24.1,0.0
2024-06-15,7,20.0,75,19.5,12.5
2024-06-15,8,22.5,40,23.3,0.0
2024-06-15,9,29.2,62,19.8,0.0
2024-06-15,10,27.7,60,12.5,0.0
2024-06-16,1,23.8,69,11.7,19.1
2024-06-16,2,23.2,71,8.4,0.0
2024-06-16,3,23.0,58,15.7,0.0
2024-06-16,4,20.4,69,9.5,0.0
2024-06-16,5,33.1,72,2.8,0.0
2024-06-16,6,23.4,61,17.8,0.0
2024-06-16,7,31.1,51,11.1,0.0
2024-06-16,8,32.6,48,7.9,0.0
2024-06-16,9,30.0,47,17.4,0.0
2024-06-16,10,22.8,81,8.5,0.0
2024-06-17,1,27.0,64,20.4,0.0
2024-06-17,2,24.9,48,24.0,0.0
2024-06-17,3,20.5,41,21.0,0.0
2024-06-17,4,26.6,77,11.8,0.0
2024-06-17,5,19.1,51,8.7,14.9
2024-06-17,6,30.9,57,11.1,0.0
2024-06-17,7,22.7,45,5.9,0.0
2024-06-17,8,26.0,42,11.0,0.0
2024-06-17,9,26.4,43,2.5,0.0
2024-06-17,10,23.7,65,6.0,0.0
2024-06-18,1,27.9,53,9.9,0.0
2024-06-18,2,22.6,72,8.7,0.0
2024-06-18,3,29.4,63,13.4,19.9
2024-06-18,4,18.3,55,19.8,0.0
2024-06-18,5,25.6,43,6.4,0.0
2024-06-18,6,34.7,87,24.4,0.0
2024-06-18,7,20.0,69,7.6,0.0
2024-06-18,8,21.6,50,13.1,8.5
2024-06-18,9,27.6,47,21.0,0.0
2024-06-18,10,25.9,84,13.5,0.0
2024-06-19,1,26.8,47,8.2,0.0
2024-06-19,2,27.4,50,11.2,0.0
2024-06-19,3,28.2,51,9.2,0.0
2024-06-19,4,30.5,49,3.4,0.0
2024-06-19,5,27.0,54,15.8,11.8
2024-06-19,6,23.8,69,19.8,16.2
2024-06-19,7,28.4,60,22.2,0.0
2024-06-19,8,34.5,59,14.2,0.0
2024-06-19,9,24.3,70,2.8,0.0
2024-06-19,10,20.1,41,17.2,0.0
2024-06-20,1,30.5,76,23.6,0.0
2024-06-20,2,24.4,88,15.9,0.0
2024-06-20,3,14.1,46,12.4,0.0
2024-06-20,4,29.2,61,20.9,0.0
2024-06-20,5,22.3,58,3.2,14.5
2024-06-20,6,24.5,78,16.4,0.0
2024-06-20,7,26.7,64,25.0,0.0
2024-06-20,8,26.0,49,17.3,0.0
2024-06-20,9,28.5,58,15.3,0.0
2024-06-20,10,22.8,89,8.1,0.0
2024-06-21,1,27.6,66,8.8,0.0
2024-06-21,2,23.7,61,22.0,19.6
2024-06-21,3,28.7,67,16.3,0.0
2024-06-21,4,28.1,61,19.0,0.0
2024-06-21,5,20.3,85,6.8,0.0
2024-06-21,6,30.4,66,11.6,10.4
2024-06-21,7,22.3,71,8.4,8.2
2024-06-21,8,29.0,43,7.7,0.0
2024-06-21,9,26.8,65,10.3,8.6
2024-06-21,10,34.2,56,3.1,0.0
2024-06-22,1,23.9,86,22.6,0.0
2024-06-22,2,23.3,65,9.5,0.0
2024-06-22,3,24.9,73,7.2,0.0
2024-06-22,4,23.5,74,16.0,0.0
2024-06-22,5,29.0,60,5.5,14.6
2024-06-22,6,16.9,51,13.6,0.0
2024-06-22,7,19.7,85,11.6,9.6
2024-06-22,8,19.7,53,14.0,0.0
2024-06-22,9,29.8,85,12.4,0.0
2024-06-22,10,33.6,56,19.9,0.0
2024-06-23,1,24.5,79,5.7,0.0
2024-06-23,2,24.2,45,14.7,17.0
2024-06-23,3,25.4,67,3.3,15.2
2024-06-23,4,30.8,61,24.9,0.0
2024-06-23,5,20.4,48,12.3,0.0
2024-06-23,6,26.2,88,10.4,0.0
2024-06-23,7,29.9,49,24.7,0.0
2024-06-23,8,27.5,42,11.4,14.2
2024-06-23,9,25.9,62,9.7,0.0
2024-06-23,10,30.0,88,8.3,12.6
2024-06-24,1,11.5,65,11.0,0.0
2024-06-24,2,28.4,53,17.6,0.0
2024-06-24,3,21.7,86,18.1,0.0
2024-06-24,4,15.8,88,20.7,0.0
2024-06-24,5,27.6,85,4.5,0.0
2024-06-24,6,31.9,68,17.0,16.2
2024-06-24,7,24.3,73,23.5,0.0
2024-06-24,8,29.8,88,12.1,0.0
2024-06-24,9,33.1,51,24.1,16.0
2024-06-24,10,31.6,76,13.7,0.0
2024-06-25,1,33.2,90,4.8,0.0
2024-06-25,2,28.7,60,6.8,10.5
2024-06-25,3,25.4,72,19.7,0.0
2024-06-25,4,17.0,70,10.9,0.0
2024-06-25,5,23.8,62,8.6,0.0
2024-06-25,6,20.8,59,18.1,0.0
2024-06-25,7,35.9,85,22.6,0.0
2024-06-25,8,24.1,58,16.6,0.0
2024-06-25,9,25.6,75,18.6,0.0
2024-06-25,10,27.8,47,13.4,0.0
2024-06-26,1,25.2,44,8.8,0.0
2024-06-26,2,33.5,57,17.1,0.0
2024-06-26,3,21.9,48,15.7,0.0
2024-06-26,4,26.0,87,22.2,0.0
2024-06-26,5,21.3,61,7.8,0.0
2024-06-26,6,18.4,48,7.7,0.0
2024-06-26,7,21.9,71,18.7,5.9
2024-06-26,8,24.8,71,10.2,10.9
2024-06-26,9,22.9,44,3.9,0.0
2024-06-26,10,21.5,66,12.1,11.4
2024-06-27,1,18.0,63,2.2,0.0
2024-06-27,2,24.6,45,20.3,0.0
2024-06-27,3,17.5,61,11.8,9.4
2024-06-27,4,28.8,47,14.9,0.0
2024-06-27,5,25.4,63,15.7,0.0
2024-06-27,6,17.7,80,11.2,0.0
2024-06-27,7,23.5,89,12.4,0.0
2024-06-27,8,21.2,42,6.9,0.0
2024-06-27,9,26.6,49,24.4,0.0
2024-06-27,10,31.7,43,12.9,0.0
2024-06-28,1,15.6,80,20.2,18.6
2024-06-28,2,25.6,65,20.5,0.0
2024-06-28,3,24.2,50,24.0,0.0
2024-06-28,4,28.4,48,17.8,0.0
2024-06-28,5,26.1,83,13.0,0.0
2024-06-28,6,21.2,51,6.9,0.0
2024-06-28,7,23.4,44,24.6,0.0
2024-06-28,8,21.0,83,21.0,0.0
2024-06-28,9,30.4,42,5.3,0.0
2024-06-28,10,25.1,74,11.3,15.0
2024-06-29,1,34.5,71,9.1,0.0
2024-06-29,2,24.7,59,11.0,0.0
2024-06-29,3,21.5,44,15.8,0.0
2024-06-29,4,17.4,47,17.1,18.6
2024-06-29,5,16.0,74,22.3,10.0
2024-06-29,6,17.1,49,9.9,0.0
2024-06-29,7,26.3,58,4.5,0.0
2024-06-29,8,27.5,68,10.9,0.0
2024-06-29,9,17.1,60,21.0,0.0
2024-06-29,10,29.5,84,12.1,0.0
2024-06-30,1,22.6,52,11.3,0.0
2024-06-30,2,25.7,84,15.5,0.0
2024-06-30,3,33.1,42,21.7,0.0
2024-06-30,4,29.5,42,21.4,0.0
2024-06-30,5,23.7,61,16.9,7.4
2024-06-30,6,20.5,60,6.8,0.0
2024-06-30,7,14.2,54,7.6,0.0
2024-06-30,8,21.4,40,14.4,0.0
2024-06-30,9,23.9,56,15.7,0.0
2024-06-30,10,20.1,55,15.4,5.6
